LineId,Label,Timestamp,Date,User,Time,Location,Component,PID,Content,EventId,EventTemplate
680,-,1131566771,7/22/2007,tbird-admin1,12:06:11,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
681,-,1131566772,7/23/2007,cn224,12:06:12,cn224/cn224,ntpd,24739,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
682,-,1131566772,7/24/2007,tbird-admin1,12:06:12,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
683,-,1131566773,7/25/2007,bn89,12:06:13,bn89/bn89,ntpd,22496,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
684,-,1131566774,7/26/2007,cn717,12:06:14,cn717/cn717,ntpd,18846,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
685,-,1131566777,7/27/2007,cn318,12:06:17,cn318/cn318,ntpd,19988,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
686,-,1131566778,7/28/2007,tbird-admin1,12:06:18,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
687,-,1131566778,7/29/2007,tbird-sm1,12:06:18,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
688,-,1131566779,7/30/2007,cn183,12:06:19,cn183/cn183,ntpd,4314,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
689,-,1131566780,7/31/2007,tbird-admin1,12:06:20,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
690,-,1131566781,8/1/2007,bn914,12:06:21,bn914/bn914,ntpd,25026,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
691,-,1131566781,8/2/2007,cn884,12:06:21,cn884/cn884,ntpd,32661,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
692,-,1131566781,8/3/2007,tbird-admin1,12:06:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
693,-,1131566781,8/4/2007,tbird-admin1,12:06:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
694,-,1131566782,8/5/2007,cn274,12:06:22,cn274/cn274,ntpd,10560,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
695,-,1131566782,8/6/2007,tbird-admin1,12:06:22,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
696,-,1131566782,8/7/2007,tbird-admin1,12:06:22,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
697,-,1131566782,8/8/2007,tbird-sm1,12:06:22,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
698,-,1131566782,8/9/2007,tbird-sm1,12:06:22,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
699,-,1131566784,8/10/2007,dn909,12:06:24,dn909/dn909,ntpd,4222,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
700,-,1131566784,8/11/2007,tbird-admin1,12:06:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
701,-,1131566784,8/12/2007,tbird-admin1,12:06:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
702,-,1131566784,8/13/2007,tbird-admin1,12:06:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
703,-,1131566785,8/14/2007,cn213,12:06:25,cn213/cn213,ntpd,17513,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
704,-,1131566785,8/15/2007,dn926,12:06:25,dn926/dn926,ntpd,4254,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
705,-,1131566786,8/16/2007,tbird-admin1,12:06:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
706,-,1131566786,8/17/2007,tbird-admin1,12:06:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
707,-,1131566786,8/18/2007,tbird-admin1,12:06:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
708,-,1131566789,8/19/2007,tbird-admin1,12:06:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
709,-,1131566790,8/20/2007,tbird-admin1,12:06:30,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
710,-,1131566791,8/21/2007,cn846,12:06:31,cn846/cn846,ntpd,27289,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
711,-,1131566792,8/22/2007,bn19,12:06:32,bn19/bn19,ntpd,22830,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
712,-,1131566792,8/23/2007,tbird-sm1,12:06:32,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
713,-,1131566793,8/24/2007,cn907,12:06:33,cn907/cn907,ntpd,28086,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
714,-,1131566794,8/25/2007,tbird-admin1,12:06:34,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
715,-,1131566794,8/26/2007,tbird-admin1,12:06:34,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
716,-,1131566795,8/27/2007,cn256,12:06:35,cn256/cn256,ntpd,10351,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
717,-,1131566795,8/28/2007,tbird-admin1,12:06:35,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
718,-,1131566795,8/29/2007,tbird-admin1,12:06:35,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
719,-,1131566795,8/30/2007,tbird-admin1,12:06:35,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
720,-,1131566796,8/31/2007,cn814,12:06:36,cn814/cn814,ntpd,28198,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
721,-,1131566796,9/1/2007,tbird-admin1,12:06:36,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
722,-,1131566796,9/2/2007,tbird-sm1,12:06:36,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
723,-,1131566796,9/3/2007,tbird-sm1,12:06:36,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
724,-,1131566797,9/4/2007,tbird-admin1,12:06:37,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
725,-,1131566798,9/5/2007,bn493,12:06:38,bn493/bn493,ntpd,28388,"synchronized to 10.100.12.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
726,-,1131566798,9/6/2007,cn350,12:06:38,cn350/cn350,ntpd,12129,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
727,-,1131566798,9/7/2007,tbird-admin1,12:06:38,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
728,-,1131566799,9/8/2007,bn978,12:06:39,bn978/bn978,ntpd,14255,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
729,-,1131566800,9/9/2007,tbird-admin1,12:06:40,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
730,-,1131566800,9/10/2007,tbird-admin1,12:06:40,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
731,-,1131566800,9/11/2007,tbird-admin1,12:06:40,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
732,-,1131566801,9/12/2007,cn306,12:06:41,cn306/cn306,ntpd,23587,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
733,-,1131566803,9/13/2007,bn756,12:06:43,bn756/bn756,ntpd,22312,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
734,-,1131566803,9/14/2007,tbird-admin1,12:06:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
735,-,1131566804,9/15/2007,cn219,12:06:44,cn219/cn219,ntpd,10562,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
736,-,1131566804,9/16/2007,dn869,12:06:44,dn869/dn869,ntpd,3153,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
737,-,1131566804,9/17/2007,tbird-admin1,12:06:44,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
738,-,1131566805,9/18/2007,cn500,12:06:45,cn500/cn500,ntpd,15463,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
739,-,1131566805,9/19/2007,tbird-admin1,12:06:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
740,-,1131566806,9/20/2007,tbird-sm1,12:06:46,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
741,-,1131566808,9/21/2007,tbird-admin1,12:06:48,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
742,-,1131566809,9/22/2007,cn1002,12:06:49,cn1002/cn1002,ntpd,19253,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
743,-,1131566809,9/23/2007,tbird-admin1,12:06:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
744,-,1131566810,9/24/2007,cn115,12:06:50,cn115/cn115,ntpd,20377,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
745,-,1131566810,9/25/2007,tbird-sm1,12:06:50,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
746,-,1131566810,9/26/2007,tbird-sm1,12:06:50,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
747,-,1131566811,9/27/2007,tbird-admin1,12:06:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
748,-,1131566812,9/28/2007,tbird-admin1,12:06:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
749,-,1131566813,9/29/2007,cn473,12:06:53,cn473/cn473,ntpd,15482,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
750,-,1131566813,9/30/2007,tbird-admin1,12:06:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
751,-,1131566813,10/1/2007,tbird-admin1,12:06:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
752,-,1131566814,10/2/2007,bn165,12:06:54,bn165/bn165,ntpd,23331,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
753,-,1131566814,10/3/2007,bn321,12:06:54,bn321/bn321,ntpd,29422,"synchronized to 10.100.14.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
754,-,1131566814,10/4/2007,tbird-admin1,12:06:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
755,-,1131566814,10/5/2007,tbird-admin1,12:06:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
756,-,1131566814,10/6/2007,tbird-admin1,12:06:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
757,-,1131566815,10/7/2007,cn385,12:06:55,cn385/cn385,ntpd,5975,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
758,-,1131566815,10/8/2007,cn74,12:06:55,cn74/cn74,ntpd,17700,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
759,-,1131566816,10/9/2007,cn610,12:06:56,cn610/cn610,ntpd,19222,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
760,-,1131566816,10/10/2007,tbird-admin1,12:06:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
761,-,1131566817,10/11/2007,bn385,12:06:57,bn385/bn385,ntpd,29353,"synchronized to 10.100.12.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
762,-,1131566818,10/12/2007,cn328,12:06:58,cn328/cn328,ntpd,24363,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
763,-,1131566819,10/13/2007,cn232,12:06:59,cn232/cn232,ntpd,10673,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
764,-,1131566819,10/14/2007,tbird-admin1,12:06:59,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
765,-,1131566820,10/15/2007,cn481,12:07:00,cn481/cn481,ntpd,16002,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
766,-,1131566820,10/16/2007,cn77,12:07:00,cn77/cn77,ntpd,17747,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
767,-,1131566820,10/17/2007,tbird-admin1,12:07:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
768,-,1131566820,10/18/2007,tbird-admin1,12:07:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
769,-,1131566820,10/19/2007,tbird-sm1,12:07:00,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
770,-,1131566821,10/20/2007,bn721,12:07:01,bn721/bn721,ntpd,24136,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
771,-,1131566821,10/21/2007,cn681,12:07:01,cn681/cn681,ntpd,18283,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
